Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,CityTier_1,CityTier_2,CityTier_3,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Others,PreferedOrderCat_Phone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn
16.0,12.0,2.0,4,1,5,True,14.0,0.8141869757512792,1.0,0.0,266.27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
22.0,12.0,2.0,4,3,3,True,19.0,1.0,4.656822751823925,12.0,239.66000000000003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
11.0,20.0,3.0,3,4,1,False,11.0,3.0,7.0,7.0,199.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
0.4159241213837799,28.0,2.0,3,3,2,True,19.0,0.0,1.0,0.0,116.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.0,20.0,2.0,4,4,2,True,24.0,1.0,1.0,2.0,137.43,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
4.0,8.0,2.7036731692077525,3,1,1,True,18.0,2.0,2.0,2.0,126.94999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
4.0,17.0,4.0,5,3,3,False,19.0,2.0,2.0,5.0,190.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
1.0,9.0,3.0,2,3,2,False,15.0,1.0,2.0,8.0,190.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
12.0,21.0,3.0,3,5,1,False,12.0,4.0,7.018635072074774,10.0,233.41000000000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
13.0,13.0,3.0,5,5,6,False,16.0,1.0,2.0,5.064579978363255,224.91,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
12.0,9.0,3.0,4,1,3,True,24.0,2.0,2.0,1.0,142.02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
8.511421478254798,16.0,2.0,1,3,3,False,16.0,0.0,2.0,2.0,120.72999999999999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
1.0,32.0,2.0,4,5,2,False,11.0,1.0,1.0,4.0,147.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
0.0,15.0,2.7548957218989267,4,4,2,False,11.0,1.0,1.0,0.0,126.94,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
22.0,6.0,2.0,3,3,5,False,14.0,1.0,2.0835518571156855,0.0,253.79000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
0.0,26.0,2.0,3,3,2,False,14.0,1.0,1.0,7.0,199.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
9.0,15.0,3.0,4,1,2,False,16.0,3.0,4.0,7.0,196.19,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
3.0,11.0,4.0,5,5,3,False,14.0,1.0,2.0,1.0,146.09,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
25.0,10.0,1.0,3,2,3,False,13.0,0.36061271932703676,1.0,4.0,265.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False
18.0,11.0,2.0,5,5,2,True,14.0,0.0,1.0,4.0,157.69,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
23.0,8.0,3.0,3,3,6,False,16.0,0.840047596211055,1.0,3.0,276.39,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False
2.0,15.0,1.0,4,2,1,False,17.0,2.0,2.0,2.0,139.83,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
4.0,11.0,2.0,3,3,2,False,19.0,1.0,1.0,2.0,183.46,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
29.0,25.0,3.0,4,4,5,False,15.799241675585247,1.0,8.0,8.0,293.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
11.0,18.0,3.0,4,2,3,True,15.0,1.0,2.941300299135391,8.0,246.85000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
12.0,7.0,3.0,3,1,2,True,15.0,0.0,5.0,8.0,164.72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
15.0,14.0,2.0,3,4,1,False,11.0,2.0,4.0,2.0,168.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
9.0,9.0,2.0,4,2,5,False,11.0,0.0,1.0,12.0,196.99,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
29.0,9.0,4.0,4,4,5,False,19.0,2.0,3.158322903519423,3.0,234.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
19.0,13.0,3.0,3,3,7,False,13.0,0.0,1.0,7.0,208.45,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
13.0,16.0,4.0,4,4,11,False,16.0,2.0,2.0,4.0,192.82,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
0.0,31.0,2.4125249541576026,1,1,2,True,12.0,0.0,1.0,1.0,129.94,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
16.0,35.0,3.0,5,1,2,False,12.0,1.0,2.0,5.0,170.23,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
9.0,16.0,3.0,3,3,4,False,12.0,1.0,1.0,7.0,170.94,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,16.0,2.0,3,3,4,False,13.0,1.0,1.0,7.0,136.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
6.0,36.0,3.0,5,4,3,False,14.0,1.0,5.0,2.0,153.37,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
1.0,7.0,2.0,5,1,1,False,11.0,7.0,7.0,5.0,166.74,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
9.0,25.0,3.0,2,5,3,False,12.0,2.0,2.0,11.0,177.08,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
1.0,30.0,3.0,5,3,3,False,22.0,5.0,6.0,9.0,160.4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
28.0,26.0,4.0,4,5,11,True,12.0,1.0,2.0,5.0,179.85,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
1.0,9.0,3.0,5,1,9,False,15.0,1.0,2.0,1.0,152.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
13.0,15.0,3.0,4,3,3,False,12.0,1.0,2.0,8.0,162.55,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
10.0,31.0,3.0,4,4,9,False,16.0,1.0,2.0,9.0,181.74,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
7.0,16.0,3.0,6,3,10,False,14.0,1.0,2.0,4.0,178.46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
7.0,13.885918543773004,2.0,1,3,1,False,17.0,1.0,1.0,0.0,125.85,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
26.0,30.0,2.0,1,1,4,False,15.0,0.0,1.0,2.0,170.05,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,22.0,4.0,4,1,3,False,15.0,2.0,2.0,1.0,137.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
12.0,9.0,3.0,5,1,5,False,19.0,2.0,8.0,6.0,177.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
6.0,7.0,4.0,5,4,2,False,15.0,1.0,3.0,3.0,147.69,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
1.0,22.0,4.0,5,5,2,False,20.0,8.0,8.0,4.0,172.74,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
31.0,12.0,3.0,5,4,4,True,14.0,2.0,2.0,5.600924368000304,230.52,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
11.0,15.0,3.0,4,4,4,False,14.0,4.0,5.0,8.0,165.71,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
11.0,8.0,2.0,3,4,8,False,16.0,1.0,1.0,0.0,173.51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
4.0,17.0,4.0,4,3,11,False,15.0,1.0,2.0,4.5703958420465485,221.67,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
31.0,7.0,4.0,4,2,5,True,15.0,1.0,2.556161915851794,5.0,244.04000000000002,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
1.0,15.0,3.0,2,3,9,False,18.0,1.0,2.0,3.0,160.17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
27.0,13.0,3.0,4,3,4,True,21.0,1.0,5.0,6.0,148.06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
21.0,11.0,3.0,4,3,5,False,20.0,1.0,2.0,1.0,154.76,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
14.0,18.0,2.0,3,1,4,True,11.0,1.0,1.0,0.0,147.66,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
17.0,7.0,3.0,4,2,6,False,14.0,2.0,3.0,3.0,180.62,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
6.0,12.0,1.0,3,1,4,False,23.0,3.0,4.0,7.0,177.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
7.0,9.0,2.0,3,2,1,False,19.0,1.0,1.0,2.0,137.37,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
20.0,10.0,2.112942550597405,3,3,4,False,19.0,0.0,1.0,0.0,129.76,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
8.48284707027518,20.0,2.0,3,5,2,True,14.0,5.0,6.0,8.0,122.35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
21.0,32.0,3.0,4,3,4,False,24.0,2.0,13.0,11.820952605234746,211.33,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
7.0,35.0,2.0,3,3,5,False,13.0,5.0,7.0,7.0,154.29,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
0.0,31.0,2.4739929686092847,1,2,2,True,12.0,1.0,1.0,1.0,129.94,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
8.0,31.0,3.0,4,4,4,False,16.0,3.0,4.0,8.0,209.02999999999997,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
10.0,27.0,2.8391228331206366,3,2,6,False,15.0,1.0,1.0,0.0,129.73,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1.0,24.0,4.0,4,4,3,False,14.0,1.0,2.0,1.0,147.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True
3.0,27.0,3.0,4,2,4,False,15.0,2.0,2.0,3.0,194.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
1.0,19.0,3.0,2,4,3,False,16.0,1.0,2.0,1.0,152.16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
0.0,19.0,2.0,3,4,6,False,11.0,1.0,1.0,0.0,157.65,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
13.0,8.0,3.0,3,4,6,False,12.0,1.0,1.0,0.0,143.27,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
21.0,11.0,4.0,5,4,10,True,13.0,6.0,15.0,11.8503088965785,228.33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
17.0,11.0,2.0,3,4,8,False,11.0,1.2969511646550687,3.0,10.0,282.13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False
1.0,7.0,4.0,5,3,2,True,15.0,1.0,2.0,3.0,162.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
30.0,11.0,4.0,4,5,6,False,14.0,1.0,5.0,3.0,324.43,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,False
0.0,23.0,2.7026813334869426,3,4,1,True,16.0,0.0,1.0,1.0,130.58,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
9.0,14.0,3.0,1,5,10,False,14.0,0.0,1.0,4.442099476617068,217.13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
0.0,16.0,2.0,4,5,2,False,13.0,1.0,1.0,0.0,114.16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
2.0,10.0,4.0,4,4,2,False,18.0,1.0,2.0,8.0,201.55,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,16.0,3.0,4,5,3,False,12.0,1.0,2.0,3.0,152.28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
0.0,8.0,2.6171011361680017,3,5,1,False,11.0,0.0,1.0,2.0,130.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
31.0,7.0,4.0,4,1,5,True,15.0,2.0,3.7088779028754413,5.0,244.04000000000002,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
2.0,16.0,4.0,4,1,3,False,17.0,2.0,2.0,8.0,177.53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
13.0,30.0,3.0,3,2,2,False,17.0,2.0,4.0,7.0,133.19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
7.0,6.0,2.84527967567832,3,2,2,False,12.0,6.0,8.0,8.0,126.91,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
17.0,34.0,3.0,2,4,7,False,13.0,2.0,2.0,3.0,173.76,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
17.0,35.0,2.0,3,1,2,False,25.0,6.0,13.0,17.0,145.41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
20.0,21.0,4.0,4,4,11,True,19.0,4.0,5.0,4.0,174.63,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
6.5888650711634815,15.0,3.0,3,1,2,False,23.0,1.0,1.0,4.0,120.69999999999999,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
12.0,9.0,3.0,4,3,11,False,15.0,1.0,2.0,1.0,190.53,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
22.0,11.0,3.0,4,2,3,False,12.0,2.0,2.0,9.0,203.98,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
2.0,14.0,2.0,5,5,4,False,13.0,0.0,1.0,7.0,197.15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
1.0,32.0,3.0,2,1,3,True,13.0,1.0,2.0,2.0,154.94,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
0.0,14.0,2.0,1,3,8,False,17.0,0.0,1.0,2.0,135.17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
16.0,19.0,4.0,4,1,5,True,13.0,2.0,2.0,1.0,175.87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
10.0,25.0,4.0,4,1,3,False,14.0,1.0,2.0,8.0,146.53,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
3.0,13.0,3.0,4,2,3,False,14.0,1.0,2.0,9.0,156.31,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False
5.6033799683274665,12.0,3.0,4,3,1,False,12.0,1.0,1.0,3.0,121.87,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
12.0,13.0,3.0,5,3,3,False,12.0,1.0,2.0,5.0,162.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
6.0,14.0,3.0,3,3,3,True,17.0,1.0,1.0,0.0,163.88,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
1.0,8.0,4.0,5,5,8,False,14.0,2.0,2.0,8.0,148.62,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
9.0,7.0,3.0,2,3,5,False,14.0,3.0,3.0,3.0,150.06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
3.0,16.0,3.0,4,3,2,False,18.0,0.0,1.0,4.0,165.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
2.0,22.0,3.0,4,3,3,False,17.0,1.0,3.0,3.0,147.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
5.0,16.0,2.0,3,3,7,False,13.0,0.0,1.0,3.0,134.33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,False
18.0,10.0,2.0,3,4,2,False,12.0,1.0,1.0,8.0,144.47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
26.0,32.0,3.0,5,1,5,False,23.0,1.2825390731326793,2.0,1.0,263.26,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
