Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus,CityTier
False,1.0,15.0,3.0,3,1,2,False,16.0,1.0,1.0,7.0,152.53,Phone,Debit Card,Male,Laptop & Accessory,Single,3
False,22.0,13.0,2.0,4,3,9,False,24.0,1.0,1.0,2.4,209.64999999999998,Phone,UPI,Male,Fashion,Single,1
False,24.0,20.0,2.0,3,1,5,False,11.0,1.0,1.0,7.0,149.36,Phone,Debit Card,Female,Laptop & Accessory,Married,3
False,9.0,15.4,3.0,3,3,5,False,13.0,2.0,2.0,2.0,125.43,Phone,Debit Card,Female,Phone,Married,1
True,0.0,25.0,3.0,1,1,9,True,13.0,0.0,1.0,4.0,153.04,Computer,E wallet,Male,Laptop & Accessory,Single,3
False,28.0,8.0,3.0,3,1,3,True,13.0,1.6,1.0,2.0,266.59,Phone,Debit Card,Female,Grocery,Single,1
False,0.0,16.0,3.0,3,3,2,True,12.0,0.0,1.0,3.0,142.6,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,3.0,14.4,3.0,3,4,2,False,18.0,1.0,1.0,0.0,124.75999999999999,Phone,COD,Male,Phone,Married,3
True,0.0,9.0,2.4,3,5,1,False,22.0,0.0,1.0,4.0,131.02,Computer,COD,Male,Phone,Single,1
False,5.2,17.0,2.0,3,4,2,False,13.0,1.0,1.0,2.0,122.44,Phone,CC,Female,Phone,Married,1
False,9.0,8.0,3.0,4,3,2,False,13.0,8.0,9.0,0.0,175.96,Phone,CC,Male,Fashion,Married,3
True,10.0,10.0,2.0,3,1,10,True,23.0,1.0,1.0,0.0,122.85,Computer,COD,Male,Phone,Single,1
False,10.0,20.0,2.2,3,5,2,False,12.0,10.0,12.0,17.0,130.34,Phone,Debit Card,Female,Phone,Married,1
False,13.0,8.0,2.0,3,4,8,False,12.0,0.0,1.0,3.0,157.15,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,15.0,23.8,3.0,3,5,4,False,16.0,0.0,1.0,2.0,125.75999999999999,Phone,Debit Card,Female,Phone,Married,1
False,10.0,16.0,2.0,3,4,3,True,12.0,0.0,1.0,1.0,141.97,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,16.0,18.0,2.0,4,4,2,False,11.0,3.0,6.2,9.0,243.36,Phone,Debit Card,Male,Grocery,Married,1
False,13.0,8.0,3.0,4,3,7,False,22.0,1.0,1.0,0.0,134.48,Phone,CC,Female,Laptop & Accessory,Married,1
False,27.0,11.0,2.0,3,5,5,False,13.2,1.0,1.0,2.0,294.06,Phone,CC,Male,Others,Married,1
False,7.0,10.0,3.0,3,3,10,False,15.0,0.0,1.0,2.0,165.38,Computer,E wallet,Female,Laptop & Accessory,Married,3
False,4.0,13.0,2.0,3,5,2,False,12.0,3.0,3.0,12.0,143.06,Phone,CC,Female,Laptop & Accessory,Married,1
False,7.4,27.0,3.0,3,1,8,False,20.0,1.0,1.0,2.0,122.58000000000001,Computer,CC,Male,Phone,Married,1
False,16.0,14.0,3.0,3,3,5,True,14.0,1.0,1.0,2.0,145.22,Phone,UPI,Female,Laptop & Accessory,Married,1
False,0.0,10.0,3.0,4,1,2,True,11.0,0.0,1.0,3.0,144.87,Phone,Debit Card,Female,Laptop & Accessory,Single,3
False,10.0,31.0,3.0,3,3,4,True,15.0,4.0,10.0,7.0,144.49,Computer,CC,Female,Laptop & Accessory,Married,1
False,14.8,6.0,3.0,4,5,2,False,12.0,3.0,3.0,2.0,122.18,Phone,Debit Card,Male,Phone,Married,1
False,12.0,6.0,2.0,3,3,2,True,14.0,0.0,1.0,6.0,291.97,Computer,Debit Card,Male,Others,Married,1
False,29.0,12.0,2.0,1,5,10,False,11.0,6.0,5.4,7.0,232.12,Computer,Debit Card,Female,Grocery,Married,3
False,3.0,18.0,2.0,3,3,1,False,11.0,3.0,4.0,4.0,165.77,Phone,COD,Female,Laptop & Accessory,Single,3
False,14.0,6.0,2.0,1,5,2,False,16.0,1.0,1.0,7.0,183.92,Phone,E wallet,Male,Fashion,Married,3
False,1.0,23.0,3.0,3,5,2,False,12.0,0.0,1.0,8.0,145.58,Phone,CC,Male,Laptop & Accessory,Married,1
True,0.0,9.0,3.0,3,5,6,False,13.0,1.0,1.0,2.0,140.31,Phone,CC,Male,Phone,Married,1
False,25.0,9.0,2.0,4,3,3,True,14.0,1.0,1.0,4.0,179.69,Phone,CC,Male,Fashion,Married,1
False,18.0,10.8,3.0,3,1,4,False,21.0,0.0,1.0,2.0,126.53999999999999,Phone,Debit Card,Male,Phone,Married,1
False,25.0,10.0,1.0,3,1,3,False,13.0,1.6,1.0,4.0,265.55,Phone,Debit Card,Female,Grocery,Married,1
False,15.0,35.0,3.0,3,3,3,False,11.0,1.0,1.0,2.0,145.56,Computer,Debit Card,Female,Laptop & Accessory,Married,1
False,3.0,8.0,2.0,5,1,3,False,20.0,1.0,1.0,2.0,160.91,Phone,Debit Card,Female,Laptop & Accessory,Single,1
False,30.0,13.0,2.0,3,5,6,False,13.0,1.0,11.0,10.0,295.66,Phone,Debit Card,Female,Others,Married,1
False,19.0,24.0,2.0,3,3,3,False,14.0,1.0,1.0,8.0,148.1,Phone,CC,Female,Laptop & Accessory,Married,1
False,15.0,34.0,2.0,4,1,1,False,11.0,0.0,1.0,4.0,145.23,Computer,COD,Female,Laptop & Accessory,Married,1
True,0.0,6.0,3.0,3,4,2,True,16.0,0.0,1.0,4.0,132.02,Phone,COD,Female,Phone,Single,3
True,0.0,17.8,2.0,5,3,1,False,16.0,0.0,1.0,0.0,123.50999999999999,Computer,E wallet,Female,Phone,Married,3
False,0.0,8.0,2.0,3,1,2,True,23.0,1.0,1.0,0.0,117.02000000000001,Computer,Debit Card,Male,Phone,Married,1
False,13.0,8.0,3.0,3,3,1,False,14.0,0.4,1.0,12.0,280.41,Phone,Debit Card,Female,Others,Married,3
False,0.0,29.0,2.2,3,1,2,False,22.0,0.0,1.0,2.0,128.86,Phone,Debit Card,Female,Phone,Married,1
False,5.2,9.0,2.0,3,1,5,False,15.0,1.0,1.0,4.0,120.97,Computer,Debit Card,Male,Phone,Married,1
False,2.0,9.0,3.0,4,3,2,False,18.0,0.0,1.0,5.6,219.35000000000002,Phone,CC,Male,Fashion,Married,1
True,0.0,24.8,3.0,4,4,6,False,16.0,1.0,1.0,1.0,125.46000000000001,Phone,COD,Female,Phone,Married,1
True,0.0,22.2,2.0,4,1,2,False,12.0,0.0,1.0,0.0,125.63999999999999,Phone,COD,Male,Phone,Single,2
False,3.0,28.0,3.0,3,5,1,False,11.0,3.0,7.0,8.0,184.12,Computer,UPI,Female,Fashion,Married,3
False,30.0,35.0,2.0,4,1,4,False,12.0,1.0,8.8,0.0,241.18,Phone,E wallet,Male,Grocery,Married,3
False,23.0,35.0,2.0,4,3,1,False,15.0,2.6,15.0,7.0,270.46,Phone,Debit Card,Male,Grocery,Married,1
False,3.0,9.6,2.0,3,1,1,False,14.0,1.0,6.0,7.0,125.63999999999999,Computer,CC,Female,Phone,Single,1
False,30.0,34.0,3.0,4,5,5,False,19.0,3.0,13.0,11.0,202.66,Computer,E wallet,Female,Fashion,Married,3
False,20.0,8.0,3.0,3,1,6,False,13.0,0.0,1.0,4.0,150.7,Phone,CC,Female,Laptop & Accessory,Married,1
False,19.0,8.0,2.0,3,3,7,False,13.0,2.2,1.0,1.0,278.61,Phone,Debit Card,Male,Grocery,Married,1
False,8.0,28.0,2.0,5,3,1,False,15.0,1.0,4.0,3.0,142.3,Phone,Debit Card,Male,Phone,Single,1
False,27.0,5.0,2.0,3,3,8,False,11.0,0.0,1.0,0.0,137.8,Phone,Debit Card,Female,Laptop & Accessory,Single,1
False,7.0,8.0,2.8,4,3,4,False,12.0,3.0,5.0,7.0,127.68,Phone,Debit Card,Male,Phone,Married,1
False,5.0,16.0,3.0,4,1,3,True,19.0,0.0,1.0,2.0,190.71,Phone,E wallet,Female,Fashion,Married,3
False,4.0,15.0,2.0,3,4,2,False,25.0,0.0,1.0,8.0,206.48000000000002,Phone,Debit Card,Male,Fashion,Married,1
True,0.0,21.0,2.0,3,3,8,True,12.0,3.0,4.2,7.0,236.10000000000002,Phone,CC,Male,Fashion,Married,1
True,0.0,16.0,2.0,5,1,8,False,13.0,0.0,1.0,3.0,134.08,Phone,CC,Male,Phone,Married,1
False,3.0,13.0,2.4,3,4,1,False,14.0,0.0,1.0,2.0,129.83,Phone,E wallet,Male,Phone,Single,3
False,8.0,22.0,3.0,3,3,5,True,12.0,0.0,1.0,0.0,176.32,Phone,Debit Card,Male,Fashion,Married,1
True,0.0,26.0,3.0,3,3,4,False,12.0,1.0,1.0,0.0,198.24,Computer,Debit Card,Male,Fashion,Married,1
True,0.0,29.0,2.0,3,5,10,True,15.0,1.0,1.0,2.0,199.5,Computer,UPI,Female,Fashion,Married,2
False,9.6,11.0,3.0,3,3,5,False,17.0,0.0,2.0,0.0,120.93,Computer,UPI,Male,Phone,Married,1
False,9.0,16.0,2.0,3,1,2,False,14.0,8.0,9.0,7.0,199.8,Computer,CC,Male,Fashion,Single,3
True,0.0,10.0,3.0,4,3,6,False,16.0,0.0,1.0,2.0,138.94,Computer,COD,Male,Phone,Single,1
False,21.0,8.0,2.0,3,1,3,False,14.0,6.0,6.0,7.0,140.51,Phone,E wallet,Female,Laptop & Accessory,Married,3
False,28.0,24.0,2.0,3,4,4,False,23.0,0.8,7.0,8.0,268.35,Phone,Debit Card,Female,Grocery,Single,3
False,14.0,16.0,2.0,3,1,8,False,14.0,0.0,1.0,10.0,162.3,Computer,Debit Card,Male,Laptop & Accessory,Single,3
False,8.0,6.0,2.0,3,3,10,False,11.0,0.0,6.0,9.0,147.17,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,13.0,12.0,3.0,3,3,8,False,15.0,4.0,10.8,13.0,232.37,Phone,Debit Card,Female,Grocery,Single,1
False,12.0,14.0,2.0,3,3,2,False,11.0,1.0,1.0,7.0,137.55,Computer,Debit Card,Female,Phone,Married,1
False,4.0,8.0,3.0,3,1,5,True,13.0,1.0,1.0,5.0,165.82,Phone,Debit Card,Male,Laptop & Accessory,Single,3
False,15.0,30.0,2.0,3,5,2,True,21.0,5.0,5.0,8.0,174.06,Phone,CC,Male,Fashion,Married,1
False,18.0,8.0,3.0,3,4,1,False,19.0,3.0,3.0,7.0,148.05,Phone,UPI,Male,Laptop & Accessory,Married,3
True,0.0,23.0,2.8,3,3,1,True,11.0,0.0,1.0,0.0,127.41,Computer,Debit Card,Female,Phone,Married,2
False,2.0,25.0,2.0,3,1,5,False,12.0,1.0,1.0,2.0,142.62,Phone,COD,Male,Laptop & Accessory,Married,1
False,6.0,6.0,3.0,1,3,5,False,19.0,3.4,1.0,5.0,261.84,Phone,CC,Female,Grocery,Married,1
False,4.0,13.0,2.0,4,1,10,False,21.0,1.0,1.0,3.2,215.57,Phone,Debit Card,Male,Fashion,Married,3
True,1.6,11.0,3.0,3,4,2,True,14.0,1.0,1.0,0.0,118.78,Computer,E wallet,Male,Phone,Single,3
False,13.0,34.0,2.0,5,5,4,False,15.0,0.0,1.0,3.2,209.32,Computer,UPI,Male,Fashion,Married,3
False,14.0,8.0,3.0,4,3,3,True,17.0,0.0,1.0,7.0,168.11,Computer,UPI,Female,Laptop & Accessory,Single,1
False,0.0,35.0,2.0,3,3,6,False,12.0,0.0,1.0,0.0,143.06,Phone,CC,Male,Laptop & Accessory,Married,3
False,8.0,6.0,3.0,3,3,2,False,16.0,1.0,1.0,3.0,148.59,Phone,CC,Female,Laptop & Accessory,Single,3
False,7.0,27.0,3.0,1,1,2,False,12.0,0.0,5.0,7.0,153.37,Phone,Debit Card,Male,Laptop & Accessory,Single,3
True,0.0,9.2,3.0,5,1,2,True,18.0,0.0,1.0,0.0,123.4,Phone,COD,Male,Phone,Single,1
False,10.0,6.0,2.0,3,1,5,False,17.0,1.0,1.0,2.0,174.91,Phone,COD,Female,Fashion,Single,1
False,19.0,24.0,2.0,3,3,6,False,11.0,0.0,1.0,2.0,205.27,Computer,CC,Female,Fashion,Married,1
False,14.0,8.0,3.0,3,5,8,False,16.0,3.4,11.0,8.0,265.95,Phone,Debit Card,Female,Grocery,Married,3
False,10.0,15.0,3.0,3,4,2,False,13.0,1.0,7.0,7.0,188.34,Computer,CC,Male,Fashion,Married,3
False,25.0,12.0,3.0,3,5,4,True,12.0,2.0,6.0,9.0,155.77,Phone,COD,Male,Laptop & Accessory,Married,1
True,0.0,17.0,2.0,1,3,9,False,12.0,1.0,1.0,2.0,147.07,Computer,UPI,Male,Laptop & Accessory,Married,3
False,0.0,13.6,2.0,3,1,1,False,13.0,1.0,2.0,1.0,124.0,Computer,CC,Male,Phone,Married,3
False,11.0,16.0,3.0,3,3,4,False,19.0,0.0,1.0,0.0,198.24,Phone,CC,Female,Laptop & Accessory,Married,1
False,10.0,6.0,3.0,3,4,7,False,12.0,4.0,4.0,3.0,164.47,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,22.0,24.0,2.0,4,3,2,True,15.8,1.0,1.0,9.0,295.02,Phone,Debit Card,Male,Others,Married,1
False,0.0,29.0,2.8,1,1,2,True,11.0,0.0,1.0,4.0,127.25,Phone,CC,Male,Phone,Married,1
False,0.0,34.0,3.0,3,4,2,False,20.0,0.0,1.0,4.0,162.72,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,0.0,23.0,3.0,4,4,2,False,21.0,1.0,1.0,0.0,121.27000000000001,Phone,UPI,Male,Phone,Married,1
False,23.0,9.0,3.0,3,4,2,False,11.0,6.0,10.0,7.0,282.0,Computer,CC,Male,Others,Married,2
False,4.8,19.0,2.0,3,3,2,False,11.0,1.0,1.0,6.0,120.96000000000001,Phone,CC,Male,Phone,Married,3
True,0.0,13.0,2.6,3,3,2,True,16.0,0.0,1.0,2.0,128.86,Computer,Debit Card,Female,Phone,Married,1
True,0.0,18.0,3.0,4,5,2,False,18.0,1.0,1.0,0.0,120.33000000000001,Computer,Debit Card,Male,Phone,Married,3
False,7.0,6.0,2.0,4,1,2,True,13.0,1.0,1.0,3.0,136.22,Phone,Debit Card,Male,Phone,Married,1
True,0.0,19.0,2.0,3,5,3,False,17.0,0.0,1.0,2.0,142.33,Phone,CC,Male,Laptop & Accessory,Married,3
False,8.0,31.0,2.0,4,1,5,False,14.0,1.0,1.0,2.0,136.81,Phone,UPI,Male,Laptop & Accessory,Single,1
False,4.0,12.0,3.0,1,1,5,False,22.0,5.0,5.0,7.0,154.6,Phone,CC,Male,Laptop & Accessory,Married,3
False,14.0,12.0,3.0,4,3,1,False,12.0,0.0,1.0,3.0,121.87,Phone,CC,Female,Phone,Married,1
False,10.0,8.0,3.0,3,3,5,True,11.0,0.0,1.0,0.0,196.02,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,0.0,6.0,2.6,4,4,2,False,13.0,0.0,1.0,0.0,128.36,Phone,Debit Card,Female,Phone,Single,1
False,15.0,8.0,2.0,3,1,2,False,13.0,0.0,2.0,2.0,140.89,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,16.0,12.0,2.0,4,1,5,True,14.0,1.0,1.0,0.0,266.27,Phone,UPI,Male,Grocery,Married,1
False,11.0,21.0,2.0,3,5,4,False,17.0,0.0,1.0,0.0,126.19,Phone,Debit Card,Female,Phone,Single,1
False,16.0,15.0,3.0,3,3,4,True,13.0,1.0,4.0,7.0,156.79,Computer,CC,Male,Laptop & Accessory,Married,1
False,21.0,6.0,2.0,4,5,8,False,11.0,0.0,3.2,2.0,254.01999999999998,Phone,Debit Card,Female,Grocery,Married,1
False,17.0,6.0,2.0,4,3,5,False,11.0,1.0,1.0,2.0,159.85,Phone,Debit Card,Female,Laptop & Accessory,Single,2
False,7.0,18.8,2.0,3,3,2,True,18.0,1.0,1.0,6.0,125.78999999999999,Phone,COD,Female,Phone,Married,3
True,0.0,8.0,2.6,3,5,1,False,11.0,1.0,1.0,2.0,130.41,Phone,E wallet,Male,Phone,Married,3
False,0.0,28.0,2.0,3,3,2,False,11.0,0.0,1.0,2.0,134.47,Phone,COD,Male,Phone,Single,3
False,17.0,9.0,2.0,3,1,5,True,14.4,0.0,1.0,1.0,295.13,Phone,UPI,Male,Others,Married,1
False,0.0,12.0,2.0,3,3,1,False,20.0,1.0,2.0,2.0,127.72999999999999,Phone,CC,Male,Phone,Married,1
False,6.0,14.0,2.0,3,3,1,False,12.0,0.0,1.0,2.0,171.04,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,5.0,15.0,3.0,3,1,2,True,12.0,1.0,1.0,5.0,163.22,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,0.0,9.0,3.0,3,3,2,False,20.0,1.0,1.0,0.0,120.83000000000001,Computer,CC,Female,Phone,Married,1
False,26.0,6.0,2.0,3,5,8,False,20.0,4.0,8.0,10.0,183.81,Phone,CC,Female,Laptop & Accessory,Single,3
False,7.0,6.0,2.4,3,1,2,False,12.0,1.0,8.0,8.0,126.91,Phone,Debit Card,Male,Phone,Married,1
True,8.0,32.0,3.0,3,5,3,False,14.0,0.0,1.0,0.0,142.86,Computer,Debit Card,Female,Laptop & Accessory,Married,3
False,0.0,12.0,3.0,3,1,2,True,13.0,0.0,1.0,2.0,56.0,Phone,Debit Card,Female,Phone,Married,1
False,10.0,9.0,2.0,3,3,2,False,15.0,7.0,7.0,8.0,194.34,Phone,UPI,Male,Fashion,Married,1
False,2.0,9.0,3.0,3,3,2,False,14.0,0.0,1.0,2.0,155.61,Phone,CC,Female,Laptop & Accessory,Married,3
False,8.0,12.0,2.0,5,1,2,False,13.0,0.0,11.0,8.0,166.46,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,6.0,12.0,1.0,3,1,4,False,23.0,3.0,4.0,7.0,177.25,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,27.0,25.0,2.0,3,4,3,False,15.0,2.0,7.0,1.0,207.25,Phone,CC,Male,Fashion,Married,2
False,9.0,15.0,2.0,4,4,3,True,11.0,0.0,1.0,2.0,188.47,Phone,CC,Male,Laptop & Accessory,Married,1
False,5.6,9.0,2.0,4,1,1,False,13.0,1.0,1.0,1.0,120.44999999999999,Phone,CC,Male,Phone,Single,1
True,0.0,16.0,2.0,3,3,2,True,11.0,1.0,1.0,1.0,110.09,Phone,CC,Male,Phone,Single,1
True,0.0,9.0,3.0,3,5,2,True,11.0,5.0,9.0,7.0,133.48,Computer,Debit Card,Male,Phone,Single,1
False,0.8,9.0,2.0,4,3,2,False,18.0,1.0,1.0,0.0,112.81,Computer,Debit Card,Male,Phone,Married,1
False,0.0,10.0,2.2,1,5,3,False,16.0,0.0,1.0,2.0,128.19,Phone,CC,Male,Phone,Married,1
False,0.0,14.0,2.0,1,4,1,False,22.0,1.0,1.0,2.0,148.51,Phone,Debit Card,Male,Laptop & Accessory,Married,3
False,11.0,13.0,2.0,4,1,1,False,20.0,1.0,1.0,5.0,140.28,Phone,E wallet,Female,Laptop & Accessory,Single,3
False,2.0,6.0,2.6,5,1,2,False,18.0,0.0,2.0,8.0,127.19999999999999,Computer,Debit Card,Male,Phone,Married,1
False,21.0,8.0,2.0,1,4,4,False,12.0,0.0,2.0,2.0,181.2,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,0.0,9.0,3.0,1,1,2,True,20.0,1.0,1.0,4.0,146.47,Computer,CC,Female,Laptop & Accessory,Married,3
False,10.0,16.0,3.0,1,1,4,False,17.0,1.0,1.0,0.0,146.8,Phone,Debit Card,Male,Phone,Single,1
False,23.0,34.0,3.0,1,3,2,True,11.0,0.0,3.0,8.0,132.21,Phone,CC,Male,Phone,Married,1
False,7.0,15.0,2.0,4,4,2,False,14.0,4.0,7.0,7.0,186.21,Phone,CC,Female,Fashion,Single,1
True,0.0,9.0,3.0,3,3,10,False,14.0,1.0,2.0,0.0,145.77,Phone,Debit Card,Female,Laptop & Accessory,Single,3
False,12.0,8.0,3.0,4,3,2,False,11.0,1.0,11.0,10.0,145.53,Phone,COD,Female,Laptop & Accessory,Single,1
False,5.0,16.0,2.0,3,1,2,False,12.0,1.0,1.0,8.0,153.96,Phone,E wallet,Male,Laptop & Accessory,Single,3
True,13.0,14.0,2.0,3,3,4,True,14.0,0.0,1.0,3.0,167.96,Computer,COD,Male,Laptop & Accessory,Married,3
False,11.0,6.0,2.0,1,1,1,False,13.0,0.0,1.0,8.0,176.25,Phone,Debit Card,Female,Laptop & Accessory,Single,1
False,0.0,6.0,3.0,3,5,2,False,11.0,0.0,1.0,7.0,174.12,Phone,Debit Card,Female,Fashion,Married,1
False,5.0,9.0,2.0,3,1,4,False,15.0,6.0,7.0,5.0,211.58999999999997,Phone,Debit Card,Female,Fashion,Single,1
False,20.0,20.0,2.0,3,5,3,False,12.0,1.0,1.0,7.0,149.6,Phone,E wallet,Male,Laptop & Accessory,Single,3
False,13.0,11.0,2.0,4,5,6,True,21.0,0.0,1.0,12.0,204.75,Computer,Debit Card,Male,Fashion,Married,3
False,26.0,13.0,2.0,1,3,4,False,19.0,0.0,8.2,3.0,248.14,Phone,Debit Card,Male,Grocery,Married,1
False,14.0,16.0,3.0,4,1,4,False,15.0,6.8,12.0,6.0,291.41,Phone,UPI,Male,Others,Married,2
False,30.0,22.0,2.0,3,5,9,False,14.0,2.0,2.0,2.0,154.05,Phone,E wallet,Male,Laptop & Accessory,Single,3
False,0.0,16.0,2.0,3,5,2,False,21.0,0.0,1.0,7.0,187.93,Computer,Debit Card,Male,Fashion,Married,1
False,14.0,6.0,2.0,4,3,2,False,12.0,0.8,2.0,10.0,291.89,Phone,UPI,Male,Others,Married,2
False,23.0,14.0,2.0,3,4,8,False,15.0,0.0,2.0,2.0,138.75,Phone,E wallet,Male,Phone,Married,3
True,8.4,6.0,3.0,5,4,8,True,13.0,1.0,3.0,7.0,122.16,Phone,Debit Card,Female,Phone,Single,1
False,9.0,14.0,3.0,1,5,10,False,14.0,0.0,1.0,8.2,217.13,Computer,Debit Card,Female,Fashion,Married,1
False,11.0,6.0,2.0,3,3,5,True,14.0,0.0,1.0,0.0,178.61,Phone,Debit Card,Female,Fashion,Single,1
False,17.0,30.0,2.0,5,3,3,False,14.0,0.0,1.0,4.0,137.08,Computer,CC,Male,Phone,Single,1
False,20.0,9.0,2.0,3,3,10,True,12.0,1.0,4.6,13.0,237.7,Computer,CC,Female,Grocery,Married,3
False,3.0,33.0,3.0,3,1,8,False,23.0,2.0,7.0,7.0,153.04,Phone,E wallet,Male,Laptop & Accessory,Married,3
False,2.0,13.0,3.0,3,3,2,False,11.0,1.0,1.0,0.0,126.41999999999999,Phone,Debit Card,Male,Phone,Single,3
True,5.0,25.0,2.4,1,3,7,True,12.0,0.0,2.0,2.0,127.59,Computer,CC,Male,Phone,Married,1
False,16.0,21.0,2.0,4,1,4,False,18.0,1.0,2.0,2.0,168.04,Computer,Debit Card,Male,Laptop & Accessory,Married,3
False,7.0,14.0,3.0,3,3,4,False,11.0,0.0,4.0,3.0,161.42,Phone,CC,Female,Laptop & Accessory,Single,1
False,0.0,19.8,2.0,3,5,2,False,14.0,1.0,1.0,2.0,125.0,Phone,CC,Male,Phone,Married,1
False,12.0,9.0,2.0,1,4,10,False,15.0,0.0,3.0,6.0,163.89,Phone,UPI,Female,Laptop & Accessory,Married,2
False,29.0,15.0,2.0,3,1,8,False,11.0,0.0,1.0,5.4,211.02999999999997,Phone,CC,Male,Grocery,Married,1
False,13.0,14.8,2.0,4,1,1,True,20.0,0.0,2.0,3.0,123.41999999999999,Phone,CC,Female,Phone,Single,1
False,0.0,13.0,2.0,4,5,9,False,19.0,1.0,1.0,7.0,168.11,Phone,CC,Female,Laptop & Accessory,Single,1
False,14.6,16.0,2.0,3,4,2,False,14.0,2.0,2.0,2.0,122.97,Phone,E wallet,Male,Phone,Married,3
False,26.0,13.6,2.0,3,1,3,False,17.0,2.0,2.0,2.0,124.5,Phone,Debit Card,Male,Laptop & Accessory,Single,1
False,8.0,8.0,3.0,3,5,3,False,11.0,1.0,1.0,0.0,150.93,Computer,Debit Card,Female,Laptop & Accessory,Married,1
False,5.0,30.0,3.0,3,1,2,False,15.0,1.0,4.0,7.0,153.09,Computer,Debit Card,Male,Laptop & Accessory,Married,1
False,11.0,8.0,2.6,3,3,7,True,13.0,0.0,1.0,1.0,130.57,Phone,CC,Male,Phone,Married,1
False,7.0,14.0,2.0,3,5,4,False,14.0,1.0,1.0,0.0,151.21,Phone,Debit Card,Female,Laptop & Accessory,Married,1
False,25.0,9.0,2.0,4,5,2,False,11.0,2.2,1.0,16.0,268.56,Phone,E wallet,Male,Grocery,Married,3
True,0.0,6.0,2.2,3,1,2,True,13.0,6.0,7.0,8.0,126.86000000000001,Phone,UPI,Male,Phone,Single,1
False,0.0,32.0,2.0,3,1,2,False,23.0,0.0,1.0,4.0,161.8,Phone,CC,Female,Laptop & Accessory,Single,3
False,18.0,8.0,2.0,5,3,1,False,13.0,1.0,3.0,1.0,166.32,Phone,COD,Male,Laptop & Accessory,Single,3
False,0.0,16.0,3.0,1,3,2,False,18.0,0.0,1.0,2.0,135.05,Phone,CC,Male,Phone,Single,1
True,10.0,33.0,3.0,1,3,5,True,12.0,0.0,1.0,3.0,163.97,Computer,Debit Card,Female,Laptop & Accessory,Single,3
False,7.0,8.0,2.0,3,1,2,False,22.0,0.0,1.0,4.0,162.74,Phone,UPI,Male,Laptop & Accessory,Single,3
True,18.0,8.0,3.0,3,5,6,True,14.6,1.0,1.0,4.0,298.59,Phone,CC,Male,Others,Married,1
False,9.0,14.0,3.0,4,5,2,False,15.0,0.0,1.0,9.0,175.87,Computer,Debit Card,Male,Fashion,Single,3
False,25.0,25.0,2.0,3,1,1,False,18.0,1.0,1.0,2.0,142.58,Computer,CC,Male,Phone,Married,1
False,0.0,6.0,3.0,5,1,4,False,14.0,2.0,2.0,0.0,143.64,Computer,Debit Card,Female,Phone,Married,1
False,2.0,33.0,3.0,3,3,5,False,12.0,0.0,1.0,1.0,143.35,Phone,CC,Female,Laptop & Accessory,Married,1
True,0.0,14.0,2.0,4,5,7,False,17.0,0.0,1.0,2.0,153.26,Phone,COD,Male,Laptop & Accessory,Single,3
False,7.0,6.0,3.0,1,1,3,False,16.0,1.0,1.0,3.0,132.8,Phone,Debit Card,Female,Phone,Single,1
False,27.0,25.0,3.0,3,5,10,True,11.0,0.0,1.0,4.0,154.85,Phone,CC,Female,Laptop & Accessory,Married,1
False,0.0,14.0,2.0,3,1,1,False,19.0,1.0,1.0,1.0,143.42,Computer,E wallet,Male,Laptop & Accessory,Married,3
False,10.0,16.0,2.4,3,5,1,True,13.0,4.0,4.0,3.0,127.82,Phone,Debit Card,Female,Phone,Married,1
False,11.0,8.0,3.0,1,5,7,True,12.0,0.0,4.0,12.0,159.8,Computer,Debit Card,Female,Laptop & Accessory,Single,1
False,7.0,8.0,2.0,4,5,2,False,11.0,1.0,1.0,3.0,143.81,Phone,CC,Female,Phone,Single,1
False,8.0,18.0,3.0,3,1,2,False,16.0,1.0,1.0,2.0,125.72,Phone,Debit Card,Female,Phone,Married,3
False,3.0,6.0,2.0,5,3,4,False,21.0,1.0,1.0,2.0,138.33,Phone,Debit Card,Male,Phone,Married,1
False,13.0,8.0,2.0,1,4,2,False,24.0,0.0,3.0,7.0,142.44,Computer,CC,Female,Laptop & Accessory,Married,1
False,7.0,14.0,3.0,3,5,6,False,17.0,1.0,1.0,2.0,165.0,Phone,Debit Card,Female,Laptop & Accessory,Married,3
False,15.0,14.0,3.0,3,1,2,False,13.0,4.0,14.0,9.0,284.3,Computer,Debit Card,Male,Others,Married,1
