Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Others,PreferedOrderCat_Phone,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,CityTier_1,CityTier_2,CityTier_3
1.0,0.0,16.83300147787664,2.0,4,5,1,1.0,22.0,1.0,1.0,2.0,123.21000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,6.0,23.0,2.0,3,3,2,0.0,11.0,3.0770064603030947,6.0,0.0,274.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,16.070408861435745,3.0,4,5,7,1.0,20.0,1.0,1.0,0.0,124.03999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,6.0,19.0,2.0,3,2,4,0.0,18.0,1.0,1.0,2.0,134.52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,7.733244868811407,6.0,3.0,3,2,4,0.0,14.0,0.0,1.0,2.0,122.69999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,23.0,6.0,3.0,3,2,10,0.0,22.0,0.824008511990973,1.0,3.0,273.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,6.0,6.0,2.0,1,4,2,1.0,13.0,0.0,1.0,2.0,154.88,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,14.0,15.0,3.0,3,3,3,0.0,15.842941014133743,1.0,1.0,11.0,294.19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,22.0,2.967743352038514,3,4,10,0.0,14.0,2.0,2.0,2.0,128.11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,18.0,29.0,2.0,3,5,2,1.0,15.0,1.0,1.0,8.0,136.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,20.0,10.0,2.0,3,2,2,1.0,17.0,1.0,1.0,7.0,141.63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.3777303355821573,28.0,2.0,3,3,5,1.0,11.0,0.0,1.0,1.0,121.32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,23.0,30.0,3.0,3,3,4,1.0,18.0,0.0,2.022600997360042,5.0,239.73000000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,11.0,16.0,2.569444239368071,3,3,1,0.0,17.0,0.0,1.0,2.0,126.84,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,19.0,13.0,3.0,3,3,7,0.0,13.0,0.0,1.0,7.0,208.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,23.0,2.0,4,3,2,0.0,15.0,2.0,3.0,2.0,143.77,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,20.0,2.0,4,4,2,1.0,24.0,1.0,1.0,2.0,137.43,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4.0,6.0,3.0,3,5,2,0.0,12.0,1.0,1.0,3.0,141.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,11.0,3.0,3,2,2,0.0,15.0,1.0,1.0,0.0,110.50999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,27.0,23.0,2.0,3,3,9,0.0,11.0,1.0,1.0,8.0,207.39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,8.0,31.0,2.0,3,3,2,1.0,11.0,2.0,10.0,1.0,203.88,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,3.0,14.0,3.0,1,5,1,1.0,12.0,0.0,1.0,5.638558310376425,214.16000000000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,16.786314283030567,3.0,4,5,2,1.0,15.0,0.0,1.0,0.0,126.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,16.412903792312775,2.0,3,4,1,0.0,17.0,0.0,1.0,2.0,124.22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,8.0,2.0,1,2,2,0.0,12.0,1.0,1.0,3.0,154.72,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,14.495693857817267,3.0,5,5,2,0.0,15.0,1.0,1.0,1.0,124.50999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,21.0,12.0,3.0,4,3,3,0.0,13.0,0.0,2.0,2.0,142.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,21.0,10.0,3.0,4,3,8,0.0,14.0,1.0,4.0,5.893733773803591,209.99,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,14.0,13.0,2.0,3,3,7,0.0,14.0,1.0,2.0,1.0,150.03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,12.0,6.0,3.0,4,2,2,0.0,16.0,0.0,11.0,10.234091668145975,227.42000000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,8.0,2.0,3,2,1,0.0,18.0,0.0,2.0,2.0,142.27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,8.0,16.0,2.0,3,2,2,0.0,20.0,1.0,1.0,2.0,139.17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,15.0,11.0,2.0,3,3,7,0.0,13.0,0.4358564908566511,1.0,0.0,283.03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,23.0,14.681864970446311,3.0,3,2,5,0.0,18.0,1.0,1.0,0.0,123.80000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,30.0,8.0,3.0,4,2,4,1.0,13.0,0.0,1.6793132050238202,3.0,237.26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,17.0,3.0,5,4,6,0.0,15.0,1.0,1.0,0.0,147.77,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,28.0,24.0,3.0,3,4,4,1.0,14.0,6.0,6.0,7.0,163.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,14.0,13.0,2.0,5,3,2,0.0,15.565580939271253,1.0,5.0,10.0,299.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,11.0,9.0,2.0,3,2,9,1.0,12.0,1.0,1.0,0.0,168.61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,35.0,3.0,5,5,9,0.0,18.0,0.0,2.0,2.0,149.69,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,15.0,8.0,2.0,5,2,2,0.0,15.325701847519206,5.0,6.0,9.0,298.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,17.0,34.0,2.0,1,2,4,1.0,18.0,1.0,4.519746957946509,11.0,233.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,23.0,6.0,3.0,3,3,1,0.0,12.0,1.0,1.0,13.0,163.47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,22.0,3.148226347515159,1,5,2,0.0,16.0,15.0,15.0,14.0,127.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,12.0,28.0,2.0,3,5,2,1.0,13.0,1.0,2.0,8.0,208.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,6.0,13.608902009933978,2.0,4,2,1,0.0,19.0,2.0,2.0,2.0,123.41999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,18.0,17.0,2.0,3,2,4,0.0,13.0,0.6205933554328344,1.0,1.0,276.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,5.0,35.0,3.0,3,3,10,0.0,12.0,5.0,7.0,7.0,140.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,7.0,6.0,3.0,1,2,1,0.0,11.0,1.0,1.0,9.0,197.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,30.0,6.0,3.0,3,2,4,1.0,14.0,0.0,1.0,4.575046402168085,219.04000000000002,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,7.425666342710222,30.0,2.0,3,4,2,0.0,16.0,0.0,1.0,4.0,121.77000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,26.0,8.0,2.0,4,4,3,0.0,12.0,0.0,6.0,12.0,175.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,21.0,2.0,3,3,8,0.0,14.0,0.0,1.0,0.0,148.34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,4.274800431934355,8.0,2.0,3,5,7,1.0,14.0,1.0,1.0,2.0,120.41999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,6.947155667545706,16.0,2.0,3,3,2,1.0,19.0,0.0,1.0,0.0,122.19999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,16.0,3.0,3,4,2,0.0,22.0,1.0,1.0,0.0,110.52000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,11.0,9.0,2.646927618264545,3,3,4,0.0,16.0,2.0,2.0,2.0,128.21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,23.0,8.0,3.0,3,3,3,1.0,15.815598479156119,7.0,7.0,7.0,292.37,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,10.0,9.0,2.0,3,4,4,0.0,15.0,1.0,1.0,1.0,141.07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,13.0,32.0,3.0,3,5,2,0.0,14.0,5.0,7.0,5.0,183.96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,6.177713933810438,6.0,3.0,4,3,2,0.0,13.0,1.0,1.0,3.0,120.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,19.0,6.0,2.0,3,2,10,0.0,15.368915493375974,1.0,2.0,2.0,296.27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,27.0,8.0,2.0,4,3,7,0.0,11.0,6.0,7.0,0.0,206.86,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,29.0,15.0,2.688130620791723,3,3,3,0.0,19.0,0.0,1.0,3.0,129.42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,9.0,18.0,2.0,4,2,1,0.0,11.0,5.0,7.0,8.0,188.58,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,28.0,8.0,2.0,4,5,8,0.0,15.0,3.2524374885145915,6.0,2.0,267.56,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,16.0,31.0,3.0,4,2,6,0.0,13.0,1.0,1.8786505687102535,0.0,234.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,16.154187935591168,2.0,3,2,2,1.0,14.0,0.0,1.0,2.0,123.22999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,16.0,2.0,4,5,2,0.0,13.0,1.0,1.0,0.0,114.16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,19.0,14.0,3.0,4,5,9,1.0,23.0,1.0,1.0,7.0,146.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,14.0,15.00634882033609,2.0,3,3,10,1.0,12.0,1.0,2.0,7.0,124.61000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,30.0,3.0,4,5,2,0.0,12.0,0.0,1.0,9.0,187.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,6.0,2.0,4,5,2,0.0,16.0,0.0,1.0,3.0,139.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,26.0,2.0,3,5,1,0.0,15.0,1.0,1.0,2.0,199.57,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,14.0,13.0,2.0,1,3,2,0.0,13.0,1.0,1.0,8.0,133.76,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,11.0,23.0,3.0,4,3,1,0.0,18.0,0.0,1.0,9.0,188.23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,13.0,26.0,3.0,3,2,5,0.0,20.0,4.0,11.0,1.0,203.22,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,14.0,2.0,5,3,2,0.0,19.0,1.0,1.0,2.0,146.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,28.0,8.0,3.0,3,4,4,0.0,18.0,1.0,1.0,4.836884522348434,209.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,16.0,2.0,3,3,4,0.0,13.0,1.0,1.0,7.0,136.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,7.0,6.0,3.0,4,5,10,0.0,14.0,2.0,3.0,6.0,204.82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,6.0,11.0,2.0,4,2,5,0.0,15.0,0.0,1.0,2.0,171.19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,10.0,2.0,3,5,1,1.0,22.0,3.0,4.0,7.0,195.82,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,35.0,2.0,4,3,2,0.0,22.0,3.0,3.0,8.0,145.08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,6.996076128797588,21.0,2.0,3,3,2,0.0,16.0,2.0,2.0,2.0,122.07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,7.0,9.0,2.0,3,2,1,0.0,17.0,1.0,1.0,4.0,177.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,10.0,16.0,2.0,4,2,3,1.0,14.0,0.0,1.0,0.0,166.94,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,10.0,2.0,3,2,2,1.0,15.0,5.0,5.0,6.0,136.91,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,16.641224091365647,2.0,3,3,2,0.0,20.0,1.0,1.0,0.0,123.77000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,2.6115351633700907,31.0,2.0,4,4,5,1.0,20.0,0.0,2.0,2.0,123.13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,15.0,8.0,2.0,3,5,1,0.0,17.0,6.652262518445491,13.0,7.0,276.65,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,16.72909038960434,2.0,4,4,2,0.0,15.0,0.0,1.0,0.0,125.96000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,13.0,6.0,2.0,3,3,4,1.0,14.0,0.0,1.0,0.0,147.28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,6.0,13.0,1.0,3,4,1,0.0,17.0,1.0,1.0,2.0,143.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,7.0,9.0,2.8200149182966707,4,2,4,0.0,17.0,1.0,1.0,0.0,129.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,21.0,6.0,2.0,1,2,3,0.0,22.0,0.9588494260932503,2.0,1.0,268.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,18.0,15.0,3.0,4,3,2,0.0,13.0,0.0,4.0,12.0,155.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,25.0,13.0,2.0,3,4,8,0.0,19.0,3.0,4.0,0.0,204.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,11.0,16.0,3.0,4,3,1,1.0,14.0,2.0,2.0,7.0,187.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,15.424755162150506,3.0,3,2,5,0.0,22.0,0.0,1.0,7.0,125.13999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,9.0,3.0,3,4,1,0.0,17.0,0.0,1.0,7.0,176.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,19.0,9.0,2.0,3,3,4,0.0,12.0,2.043470300737856,4.0,9.0,274.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,11.0,8.0,2.0,3,4,8,0.0,16.0,1.0,1.0,0.0,173.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,16.0,33.0,2.0,3,5,9,0.0,11.0,0.0,1.0,1.0,208.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,8.0,2.0,3,2,8,0.0,11.0,7.0,11.0,7.631079490247459,221.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
